file_id,source_id,relative_path,original_path,sha256,bytes,characters,characters_no_ws,utf8_valid,is_empty
SHSRC0001_index,SHSRC0001,02_source_texts/SHSRC0001/index.txt,data/corpus_raw/jingui/書籍/傷寒兼證析義/index.txt,6cf90519a6c248109b66bb64096a5a7d1eeb2f5bdca3a3839b32edd6fea9c5ff,206012,70608,68088,True,False
SHSRC0002_index,SHSRC0002,02_source_texts/SHSRC0002/index.txt,data/corpus_raw/shanghan/書籍/中寒論辯證廣注/index.txt,6c56f9abfc1eb5e94ccdf33d240a273f26e9bef086b76e672132b1d09816d920,160857,54967,53262,True,False
SHSRC0003_1,SHSRC0003,02_source_texts/SHSRC0003/1.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/1.txt,cb1b170f4dba59b52c6f9fb8a913320da3d51ead39e3b105e7eeefeb6b80210c,882,310,302,True,False
SHSRC0003_10,SHSRC0003,02_source_texts/SHSRC0003/10.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/10.txt,d84e9c0b0d592f718f78164e3aa86a74689439011d92720e901ceeee78a5e0f7,17295,5953,5688,True,False
SHSRC0003_11,SHSRC0003,02_source_texts/SHSRC0003/11.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/11.txt,5029d6cf7227371c01b1e933f6064e5cefb2add2726888e1d48c278312966a66,21780,7492,7184,True,False
SHSRC0003_12,SHSRC0003,02_source_texts/SHSRC0003/12.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/12.txt,6807fca8ee4f0c2cb2c39511550ad095fa151d27823a2b25d3c924eb5835379e,22571,7729,7431,True,False
SHSRC0003_13,SHSRC0003,02_source_texts/SHSRC0003/13.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/13.txt,1bcc34c798570baff8adf86dc4f35f7af32a17f7e56e1b76b2375e32c649d370,11894,4094,3941,True,False
SHSRC0003_14,SHSRC0003,02_source_texts/SHSRC0003/14.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/14.txt,38327b4974847922904da0823e5132eb289ed41918ef6b4451bc1383b06aecf7,21815,7469,7196,True,False
SHSRC0003_15,SHSRC0003,02_source_texts/SHSRC0003/15.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/15.txt,f6e482b4bb958880ee658ed515f77ecfe78a4e3e03a927161a091080fdb7f1fa,17332,5928,5720,True,False
SHSRC0003_16,SHSRC0003,02_source_texts/SHSRC0003/16.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/16.txt,fc64cc4877a7a9296f62449a391ffcc53d03ce6b51ba7bcfe0ddb6c082d744aa,21016,7280,6963,True,False
SHSRC0003_17,SHSRC0003,02_source_texts/SHSRC0003/17.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/17.txt,9d895c87f72efde339a10c507da0326c93ad411dc7d7a7975de3b578dd456b29,26624,9084,8826,True,False
SHSRC0003_18,SHSRC0003,02_source_texts/SHSRC0003/18.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/18.txt,4e7373a41eda51b3a19717d5e7f0c1e065b2aaf330b7748c8af3c2c593fe5d5b,23289,7935,7723,True,False
SHSRC0003_19,SHSRC0003,02_source_texts/SHSRC0003/19.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/19.txt,0c838c7ece36939768ddac2a3af61d601fa3d3b5fab55507a08434bf95979be3,23698,8118,7847,True,False
SHSRC0003_2,SHSRC0003,02_source_texts/SHSRC0003/2.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/2.txt,bbed0bc3f1aae2def7529df0c79e25fd9b982047660eebec03436d6f180efeb0,1342,470,453,True,False
SHSRC0003_20,SHSRC0003,02_source_texts/SHSRC0003/20.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/20.txt,25d46afefb7f52d705ae72b20931da8a2a60c0d2be66f61c11c2acd358926a50,68,32,30,True,False
SHSRC0003_21,SHSRC0003,02_source_texts/SHSRC0003/21.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/21.txt,03a2ce3a5915ffb750593eb2d22c4de15c53cf5f315cfede7874105f9d5c9e63,27593,9439,9021,True,False
SHSRC0003_22,SHSRC0003,02_source_texts/SHSRC0003/22.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/22.txt,9f717e17dd52221c581b34621de31beb1c2d626ca31747af9dd73ee2593c7172,18118,6174,6021,True,False
SHSRC0003_23,SHSRC0003,02_source_texts/SHSRC0003/23.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/23.txt,9c1e8ca3756a20892035b41e52573e75650f9c1a01fe21d0c8237274f02e06d6,22058,7594,7274,True,False
SHSRC0003_24,SHSRC0003,02_source_texts/SHSRC0003/24.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/24.txt,e9c04c6f75de6543906e0621520fc1b8fd4347e9a9e51627a341a4de3b796e52,12633,4287,4188,True,False
SHSRC0003_25,SHSRC0003,02_source_texts/SHSRC0003/25.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/25.txt,c77c162d083887aec484dfb8bb4856140a720c8a927d8c3dee8573a65e9912ee,757,267,261,True,False
SHSRC0003_3,SHSRC0003,02_source_texts/SHSRC0003/3.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/3.txt,c5882055f27db170c5a714c615d4db0b8d772ffaaef60cb6c53d7f5b1e25ad40,2411,821,811,True,False
SHSRC0003_4,SHSRC0003,02_source_texts/SHSRC0003/4.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/4.txt,83ef6fbd372949ee9b65fd1db1eacfa8b1f611798b7db05b234d9871975acc36,4386,1494,1461,True,False
SHSRC0003_5,SHSRC0003,02_source_texts/SHSRC0003/5.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/5.txt,cb0fb6f8cc9751f272362b4ae875674a0a098c55c0d610527aa0d18450e59096,16944,5784,5629,True,False
SHSRC0003_6,SHSRC0003,02_source_texts/SHSRC0003/6.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/6.txt,cb7569c6fbdfa7e2f784bcf6e781c7c08a1fd6b264c9de3f232b11f04c5dfed4,9139,3129,3022,True,False
SHSRC0003_7,SHSRC0003,02_source_texts/SHSRC0003/7.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/7.txt,0c2db788963e5084dfcb70a732a4f770867bf7cff9fe44d3f69a95825565ab62,10004,3428,3303,True,False
SHSRC0003_8,SHSRC0003,02_source_texts/SHSRC0003/8.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/8.txt,66e59422a064e06ef378cd1a045963045ea91925bc2c5a84f2fdf17b3621d24e,30680,10460,10132,True,False
SHSRC0003_9,SHSRC0003,02_source_texts/SHSRC0003/9.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/9.txt,c5bdd96407e8307424c9a17c9db21abe4bfb172ba0353f10d6c4c9cb42e14ebc,21028,7184,6937,True,False
SHSRC0003_index,SHSRC0003,02_source_texts/SHSRC0003/index.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/index.txt,2666a1546489dd2fd675144edd927422d47c78bf8a1d432c5d0fb1dfcfb91ad2,139,77,68,True,False
SHSRC0003_menu,SHSRC0003,02_source_texts/SHSRC0003/menu.txt,data/corpus_raw/shanghan/書籍/仲景傷寒補亡論/menu.txt,65ab27eda979225049115030f91251fea80d32e8e7aaa7ad2829c186feb4895e,300,170,144,True,False
SHSRC0004_index,SHSRC0004,02_source_texts/SHSRC0004/index.txt,data/corpus_raw/shanghan/書籍/傷寒九十論/index.txt,4b5e72d88a78f5c1320f053daff3e4301db2e589c5f13ce62645213c02faa241,72704,25380,24554,True,False
SHSRC0005_1,SHSRC0005,02_source_texts/SHSRC0005/1.txt,data/corpus_raw/shanghan/書籍/傷寒來蘇集/1.txt,260db620348a9980751060153c7f32dcc8cbf1fbeaaa33bc119c672d74c3ae96,60953,20933,20142,True,False
SHSRC0005_2,SHSRC0005,02_source_texts/SHSRC0005/2.txt,data/corpus_raw/shanghan/書籍/傷寒來蘇集/2.txt,14e191526f1505181cffc3eeb09799b9235f55f135c9507163b3a91d3fe57216,82596,28424,27337,True,False
SHSRC0005_3,SHSRC0005,02_source_texts/SHSRC0005/3.txt,data/corpus_raw/shanghan/書籍/傷寒來蘇集/3.txt,a94c181761928358b22ebb0be96abeb7b7a8e9c2316252c281c60c45dc012b1f,100174,34474,33143,True,False
SHSRC0005_4,SHSRC0005,02_source_texts/SHSRC0005/4.txt,data/corpus_raw/shanghan/書籍/傷寒來蘇集/4.txt,a85a210c0ce4d96d451088ad538a07591669c78f7edd38ea5517e825be0e85f6,72645,25153,24097,True,False
SHSRC0005_index,SHSRC0005,02_source_texts/SHSRC0005/index.txt,data/corpus_raw/shanghan/書籍/傷寒來蘇集/index.txt,8522b214f91c4775a83bd5001a5bd4b545bcacf76d6d7c19728a22a0e0ddb0c1,140,76,65,True,False
SHSRC0005_menu,SHSRC0005,02_source_texts/SHSRC0005/menu.txt,data/corpus_raw/shanghan/書籍/傷寒來蘇集/menu.txt,885e9c438710ff203d11378b456fea276ab821cc40f12aed5cf0964823f4a531,95,49,44,True,False
SHSRC0006_1,SHSRC0006,02_source_texts/SHSRC0006/1.txt,data/corpus_raw/shanghan/書籍/傷寒六書/1.txt,12c8233b23bcf88f4e6ae3b257dc3c04153eb3a17ffbd9385ccc1499c99d948a,1610,550,545,True,False
SHSRC0006_2,SHSRC0006,02_source_texts/SHSRC0006/2.txt,data/corpus_raw/shanghan/書籍/傷寒六書/2.txt,4c3cd7acac0bb5fbe2e128032d8f98f116c345d3a6aed1c47178fa2a8a2d2a47,1846,626,620,True,False
SHSRC0006_3,SHSRC0006,02_source_texts/SHSRC0006/3.txt,data/corpus_raw/shanghan/書籍/傷寒六書/3.txt,3de470113978cf4a2940bbb0532afed249a50f390bbf86effdb517b945246096,1109,383,378,True,False
SHSRC0006_4,SHSRC0006,02_source_texts/SHSRC0006/4.txt,data/corpus_raw/shanghan/書籍/傷寒六書/4.txt,e7cff1e1e61d628fa95a7101479adea96ce294c12e9b17ffde3c104c0dac5238,53044,18076,17657,True,False
SHSRC0006_5,SHSRC0006,02_source_texts/SHSRC0006/5.txt,data/corpus_raw/shanghan/書籍/傷寒六書/5.txt,cf2fbdee025a1ab33e270ac47651234e130ebbaaa541550328d69de681ef4d3e,72891,25293,24752,True,False
SHSRC0006_6,SHSRC0006,02_source_texts/SHSRC0006/6.txt,data/corpus_raw/shanghan/書籍/傷寒六書/6.txt,0f27cb598853d6f7c58a29835d3c54760682f93fbfbd09b1c8aee84944c35698,34279,11829,11085,True,False
SHSRC0006_7,SHSRC0006,02_source_texts/SHSRC0006/7.txt,data/corpus_raw/shanghan/書籍/傷寒六書/7.txt,ca0262203ab5115e3ae10462264802e92da42eebef6e76e2fe5518c19c27daf2,21590,7402,7218,True,False
SHSRC0006_8,SHSRC0006,02_source_texts/SHSRC0006/8.txt,data/corpus_raw/shanghan/書籍/傷寒六書/8.txt,3cf31ccdd1233c1212aeb5cb7fb0b266dd2735d0fda75196dcd14cb83f931c95,23269,7967,7813,True,False
SHSRC0006_9,SHSRC0006,02_source_texts/SHSRC0006/9.txt,data/corpus_raw/shanghan/書籍/傷寒六書/9.txt,ecf1c80ee68107c8316e7d103c7740a796d81942b9bf9d96c8d7b6fd2404d526,87467,30461,29314,True,False
SHSRC0006_index,SHSRC0006,02_source_texts/SHSRC0006/index.txt,data/corpus_raw/shanghan/書籍/傷寒六書/index.txt,4e3eb5e9d6ed82ac21d75f277f36db0189d5f5a6b72040a0f8e154379482f2e7,126,76,66,True,False
SHSRC0006_menu,SHSRC0006,02_source_texts/SHSRC0006/menu.txt,data/corpus_raw/shanghan/書籍/傷寒六書/menu.txt,f45d7612010cba48a565b588a912842757e9aae8e4150eec6dad65712e364442,254,112,102,True,False
SHSRC0007_1,SHSRC0007,02_source_texts/SHSRC0007/1.txt,data/corpus_raw/shanghan/書籍/傷寒大白/1.txt,66b65f644ee7f57267aa593cd6996bfa8317a1d8cbb43472ebdd9d2b33aa1cd8,4952,1676,1659,True,False
SHSRC0007_2,SHSRC0007,02_source_texts/SHSRC0007/2.txt,data/corpus_raw/shanghan/書籍/傷寒大白/2.txt,50ab6d7972b14737d18595c2759f44866e1ccc82b6a68db3d51e20810e030d6d,29580,10140,10000,True,False
SHSRC0007_3,SHSRC0007,02_source_texts/SHSRC0007/3.txt,data/corpus_raw/shanghan/書籍/傷寒大白/3.txt,682ee01bf61491802cb86fb276fa89cff1cc3342a2069b947c0f16a96b37e777,66579,23217,21827,True,False
SHSRC0007_4,SHSRC0007,02_source_texts/SHSRC0007/4.txt,data/corpus_raw/shanghan/書籍/傷寒大白/4.txt,b505fcea1f07b000cfa83913722dddc244cc63d89c9a137d0c6b65ac7f42d924,88917,30967,29295,True,False
SHSRC0007_5,SHSRC0007,02_source_texts/SHSRC0007/5.txt,data/corpus_raw/shanghan/書籍/傷寒大白/5.txt,489db32d5721adb789d86603c1c0128bdda51ae1f854d68026317bed85f22c7a,93207,32521,30721,True,False
SHSRC0007_6,SHSRC0007,02_source_texts/SHSRC0007/6.txt,data/corpus_raw/shanghan/書籍/傷寒大白/6.txt,ace501fe865917a047aa32dd243fabe3f634297702bd45ad56ff674502e96760,72849,25267,24028,True,False
SHSRC0007_index,SHSRC0007,02_source_texts/SHSRC0007/index.txt,data/corpus_raw/shanghan/書籍/傷寒大白/index.txt,5ef19e02585b2b40d8adec3195dc45e7cae9667b65513e317eefea105b2d0621,129,77,67,True,False
SHSRC0007_menu,SHSRC0007,02_source_texts/SHSRC0007/menu.txt,data/corpus_raw/shanghan/書籍/傷寒大白/menu.txt,20f01c26ae1eb0dbba4466be9711c88de5d89ce1e169633ec81d4e0a661eb0bf,65,43,36,True,False
SHSRC0008_index,SHSRC0008,02_source_texts/SHSRC0008/index.txt,data/corpus_raw/shanghan/書籍/傷寒審證表/index.txt,ab0e93fa85971039309f21502c0b4910d34e029523da857e26f37c8ea77d6a25,58146,20060,19040,True,False
SHSRC0009_index,SHSRC0009,02_source_texts/SHSRC0009/index.txt,data/corpus_raw/shanghan/書籍/傷寒尋源/index.txt,7c0f3d885e2bf3f6b29943bb55d5f9b9c14ce846881268ff86428244f5de30d1,245802,84466,81869,True,False
SHSRC0010_index,SHSRC0010,02_source_texts/SHSRC0010/index.txt,data/corpus_raw/shanghan/書籍/傷寒心要_1/index.txt,dbf10ea9098db96c27e8a5b0092f6e1a5a881c2af9d75d56482a969f1440f746,12949,4777,4409,True,False
SHSRC0011_index,SHSRC0011,02_source_texts/SHSRC0011/index.txt,data/corpus_raw/shanghan/書籍/傷寒心鏡別集/index.txt,9080f8cda2a15bff16eb5e7f5184afcef5611cdb0ee1a85fd61a4fb77d320fca,3919,1401,1359,True,False
SHSRC0012_1,SHSRC0012,02_source_texts/SHSRC0012/1.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/1.txt,a1858aea9dc7b5cbc83c26db148ce95905dfdb8fb18418b2ed518965cc228f04,2008,726,717,True,False
SHSRC0012_10,SHSRC0012,02_source_texts/SHSRC0012/10.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/10.txt,69d0dd0e5c397fe42e390f1910a3ad466cde3c4bed0b72b93076273f5d2b104d,38108,13446,13082,True,False
SHSRC0012_11,SHSRC0012,02_source_texts/SHSRC0012/11.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/11.txt,73d369bcad9316d68783a9739ee14c193e68b85914c27a23dc262c91b2d5810e,29476,10363,10061,True,False
SHSRC0012_12,SHSRC0012,02_source_texts/SHSRC0012/12.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/12.txt,92551058cf5c7a5a09ca5a08d696a74262af49349ffa8f8d53af6e7f3dfd4c88,7592,2690,2611,True,False
SHSRC0012_13,SHSRC0012,02_source_texts/SHSRC0012/13.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/13.txt,aefd06ad68b4c203c5fb25296a3db82ecf2770ef30331a0c8584dbf77ea6b174,44212,15612,15162,True,False
SHSRC0012_14,SHSRC0012,02_source_texts/SHSRC0012/14.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/14.txt,3cbb7463aa9df0f6fb667eb66aaec8ebf2c2ba43c9c3c5c6d1b074976a95ff97,8872,3166,3057,True,False
SHSRC0012_15,SHSRC0012,02_source_texts/SHSRC0012/15.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/15.txt,170903c52de4d39cb44b4a48671ae45ab036a2d7793bf2695258f396e75f41d3,48676,17094,16530,True,False
SHSRC0012_16,SHSRC0012,02_source_texts/SHSRC0012/16.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/16.txt,14aed8e0db6292cb9596597870df767cb7623a7e9c5ef77a21e77bb10ab09cee,57489,20335,19627,True,False
SHSRC0012_17,SHSRC0012,02_source_texts/SHSRC0012/17.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/17.txt,cd106700a7b82e711e9c31e56702297c2d2d31bbcb0d288b68820f637a2268c2,13001,4437,4382,True,False
SHSRC0012_18,SHSRC0012,02_source_texts/SHSRC0012/18.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/18.txt,a7a5c80b756a40392c31433139f20dca0cf14ddaa57d24d38eabc86039bc7bcf,4713,1691,1619,True,False
SHSRC0012_19,SHSRC0012,02_source_texts/SHSRC0012/19.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/19.txt,531131fce3e5461b5d554241a9da2630d82e11aa4504e9efe0cb8fe156c0f582,1686,584,574,True,False
SHSRC0012_2,SHSRC0012,02_source_texts/SHSRC0012/2.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/2.txt,47845a9916c4a9e56f07e293d7d875e53429d099f359742969833213dc83d179,906,318,310,True,False
SHSRC0012_3,SHSRC0012,02_source_texts/SHSRC0012/3.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/3.txt,1847e89c0a9d8c41e352dfaffe54b60932528d7a1cc9ee1060ce3b9aa207cdb3,2244,760,754,True,False
SHSRC0012_4,SHSRC0012,02_source_texts/SHSRC0012/4.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/4.txt,547b27a0a0f2ae75f0b7d04c9606d643be3d1a09a9d6174e957244683b78ad55,6168,2092,2070,True,False
SHSRC0012_5,SHSRC0012,02_source_texts/SHSRC0012/5.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/5.txt,f75fe43e42cb651eb1ff078449f1c1920e1b1ef22359a6139d0410d216a5d123,1401,487,471,True,False
SHSRC0012_6,SHSRC0012,02_source_texts/SHSRC0012/6.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/6.txt,7b54a2e744bd72372898d3b203f311a0ebcbf284ef842cdf49fe6b2fa6e53a15,6942,2732,2197,True,False
SHSRC0012_7,SHSRC0012,02_source_texts/SHSRC0012/7.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/7.txt,9e7995e1c9be96fc178c737f754b7f1832f376eadabf704d3748fa466d5ad17f,79615,28262,27631,True,False
SHSRC0012_8,SHSRC0012,02_source_texts/SHSRC0012/8.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/8.txt,e1f8702c8d7ec8ea91502e0fb318b3d982171060958646c2ee1bf7f56ea3373f,87260,31146,30231,True,False
SHSRC0012_9,SHSRC0012,02_source_texts/SHSRC0012/9.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/9.txt,63ec4e79f91bff9b7ae4f9b489eb7da676830cc0237f8780535625a1c77a16da,40691,14353,13944,True,False
SHSRC0012_index,SHSRC0012,02_source_texts/SHSRC0012/index.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/index.txt,36df842a11da6529755869a61b8d68a29aac4f40b5847be84ccb1c18793eaea5,84,52,46,True,False
SHSRC0012_menu,SHSRC0012,02_source_texts/SHSRC0012/menu.txt,data/corpus_raw/shanghan/書籍/傷寒恆論/menu.txt,5fcdd837616f0d27bc4a3f1bffd4568f8f27d68cea21fa9f2906bebc9c08050c,372,178,158,True,False
SHSRC0013_index,SHSRC0013,02_source_texts/SHSRC0013/index.txt,data/corpus_raw/shanghan/書籍/傷寒懸解/index.txt,87c534c886e4c7a6b46955f24e187a14cc40d30c9d0e9fcc36f40e75b2238c25,225124,78214,75881,True,False
SHSRC0014_index,SHSRC0014,02_source_texts/SHSRC0014/index.txt,data/corpus_raw/shanghan/書籍/傷寒括要/index.txt,d43bb4f803e6260123ffbfcf50246d432ac19a181fb42917d3c5e71302543056,183395,63959,61129,True,False
SHSRC0015_1,SHSRC0015,02_source_texts/SHSRC0015/1.txt,data/corpus_raw/shanghan/書籍/傷寒指掌/1.txt,e17b1a64ccd72aa280ba3b8c2156b7de46c480335ea7aac0236de8bc3dad8a3e,1567,541,529,True,False
SHSRC0015_2,SHSRC0015,02_source_texts/SHSRC0015/2.txt,data/corpus_raw/shanghan/書籍/傷寒指掌/2.txt,5dbda11a84796c15dbf175a12b4582145d7c2ff2b2502ab13b20c8a1e9485f5c,2995,1021,1002,True,False
SHSRC0015_3,SHSRC0015,02_source_texts/SHSRC0015/3.txt,data/corpus_raw/shanghan/書籍/傷寒指掌/3.txt,21f9e93a90b687b9c519ea59f7077e3829ca28cc32a3bc558de2c36c29cdb499,82138,28500,27236,True,False
SHSRC0015_4,SHSRC0015,02_source_texts/SHSRC0015/4.txt,data/corpus_raw/shanghan/書籍/傷寒指掌/4.txt,a1b1eb1bec45e6bfdc338f1619d1bcf29d003c019bb55e10a37bb244edc622a5,72857,25131,24130,True,False
SHSRC0015_5,SHSRC0015,02_source_texts/SHSRC0015/5.txt,data/corpus_raw/shanghan/書籍/傷寒指掌/5.txt,00d946ac744657236145b0726ab3d19e6e93035afb4992bb8da84e78fe79cd66,122086,41794,40221,True,False
SHSRC0015_6,SHSRC0015,02_source_texts/SHSRC0015/6.txt,data/corpus_raw/shanghan/書籍/傷寒指掌/6.txt,9145ca264a377ddb1ef7dbf24ba3239693e5fa1755c8e17b50beaf56eba2ca99,87696,30056,28987,True,False
SHSRC0015_index,SHSRC0015,02_source_texts/SHSRC0015/index.txt,data/corpus_raw/shanghan/書籍/傷寒指掌/index.txt,909cda7d722f2bc8bda9c8849091d970cb763a96fde1c28e5a16e9d502caeeec,129,77,67,True,False
SHSRC0015_menu,SHSRC0015,02_source_texts/SHSRC0015/menu.txt,data/corpus_raw/shanghan/書籍/傷寒指掌/menu.txt,65f57ad22499fd3fbb0357b0aada2067f95226a1f15a04ae892c53aa7db744c9,68,44,37,True,False
SHSRC0016_index,SHSRC0016,02_source_texts/SHSRC0016/index.txt,data/corpus_raw/shanghan/書籍/傷寒捷訣/index.txt,1d86658fdbaf6e5ffc48946e275bc173a8528c64d42785cc17c3326f82408de8,60412,21308,20538,True,False
SHSRC0017_index,SHSRC0017,02_source_texts/SHSRC0017/index.txt,data/corpus_raw/shanghan/書籍/傷寒明理論/index.txt,8db237f1c7e3adc24b58a9c76890216c7a02899849904de02f74036f641a7510,121271,41405,40422,True,False
SHSRC0018_index,SHSRC0018,02_source_texts/SHSRC0018/index.txt,data/corpus_raw/shanghan/書籍/傷寒明理論_1/index.txt,dc76f1ed9faf340218445878a4bc7e10fcd153cf04fd587aa578219200ab2771,120620,41586,40143,True,False
SHSRC0019_index,SHSRC0019,02_source_texts/SHSRC0019/index.txt,data/corpus_raw/shanghan/書籍/傷寒標本心法類萃/index.txt,08de798117efc5a86465f621684c17731fc538daf2614f5e80d3913712ecc1ce,46237,16317,15342,True,False
SHSRC0020_index,SHSRC0020,02_source_texts/SHSRC0020/index.txt,data/corpus_raw/shanghan/書籍/傷寒標本心法類萃_1/index.txt,06974b457a8e7cf21d2278b04d8761d3e4523ff936cbe37ac007cc9b907c09d9,40588,14562,13888,True,False
SHSRC0021_index,SHSRC0021,02_source_texts/SHSRC0021/index.txt,data/corpus_raw/shanghan/書籍/傷寒法祖/index.txt,cf57613372bd8ede7bba8f0cd2c851d094d9312355a33f08204fd9e5247d5f5d,122313,41355,40600,True,False
SHSRC0022_1,SHSRC0022,02_source_texts/SHSRC0022/1.txt,data/corpus_raw/shanghan/書籍/傷寒溯源集/1.txt,ef9fac20eb87801f051f1d61b5871b2e4b2a694ed1f5d2ccc123037131a8767e,2019,689,677,True,False
SHSRC0022_10,SHSRC0022,02_source_texts/SHSRC0022/10.txt,data/corpus_raw/shanghan/書籍/傷寒溯源集/10.txt,e9b85046ce1be52c5304cce10afa7b986b9bc97ee91cd8186812c0bc1c5e79cd,83991,28585,27740,True,False
SHSRC0022_11,SHSRC0022,02_source_texts/SHSRC0022/11.txt,data/corpus_raw/shanghan/書籍/傷寒溯源集/11.txt,e6497ab7d9f3297bfe129a26d30f918626ad81d90c6148fbf7ce378862b16af5,38323,13053,12686,True,False
SHSRC0022_12,SHSRC0022,02_source_texts/SHSRC0022/12.txt,data/corpus_raw/shanghan/書籍/傷寒溯源集/12.txt,30ed0af44bc4fd4065bcae72ef3e112f7f25019f37b6ae2581f335a68a77aff0,59803,20453,19735,True,False
SHSRC0022_13,SHSRC0022,02_source_texts/SHSRC0022/13.txt,data/corpus_raw/shanghan/書籍/傷寒溯源集/13.txt,7f6160b7023f8481ce5c1a760a5e237c66e03f1533953fb72d0f721672fbbaf4,67266,22958,22153,True,False
SHSRC0022_14,SHSRC0022,02_source_texts/SHSRC0022/14.txt,data/corpus_raw/shanghan/書籍/傷寒溯源集/14.txt,a2b22100f4b1333162026ef609bd6065f2d7475bdc2e1b582e1883a2f663bf9a,35722,12130,11845,True,False
SHSRC0022_2,SHSRC0022,02_source_texts/SHSRC0022/2.txt,data/corpus_raw/shanghan/書籍/傷寒溯源集/2.txt,07da83e4dcfbd774e375d7cbed83614f89ae25c258b65116b5ca8bd23cff1c11,4112,1396,1371,True,False
SHSRC0022_3,SHSRC0022,02_source_texts/SHSRC0022/3.txt,data/corpus_raw/shanghan/書籍/傷寒溯源集/3.txt,25e630a8166327fdca82f75cf7c477382cc4c6ef3202a7947c7bf57ac3276afa,9100,3076,3025,True,False
SHSRC0022_4,SHSRC0022,02_source_texts/SHSRC0022/4.txt,data/corpus_raw/shanghan/書籍/傷寒溯源集/4.txt,8cf6d457844e1e3de94c0406253e6cd23eaa3584f929631064d07b341c835b56,94855,32213,31366,True,False
SHSRC0022_5,SHSRC0022,02_source_texts/SHSRC0022/5.txt,data/corpus_raw/shanghan/書籍/傷寒溯源集/5.txt,ac192c81222e4c8a9926ecf752da48ac48e8c71d7e8cd1bee2a2f13508ece0b7,57288,19504,18916,True,False
SHSRC0022_6,SHSRC0022,02_source_texts/SHSRC0022/6.txt,data/corpus_raw/shanghan/書籍/傷寒溯源集/6.txt,05938a80f128922534abeca4d3ef69fcbb4e39b1edad7361786e4dff48cfb41a,79052,26856,26106,True,False
SHSRC0022_7,SHSRC0022,02_source_texts/SHSRC0022/7.txt,data/corpus_raw/shanghan/書籍/傷寒溯源集/7.txt,725fc768efc26c162d2929efe9954ea96a9df1bafc8caed20e1ec33fff58d449,60501,20571,19980,True,False
SHSRC0022_8,SHSRC0022,02_source_texts/SHSRC0022/8.txt,data/corpus_raw/shanghan/書籍/傷寒溯源集/8.txt,0af088546c7000a76ec306dca0cc025d555fbd3e70807e49a810f60b1fc071ee,57595,19577,18977,True,False
SHSRC0022_9,SHSRC0022,02_source_texts/SHSRC0022/9.txt,data/corpus_raw/shanghan/書籍/傷寒溯源集/9.txt,cde4924dea193f9488f1b0deb277601919b08bf61788d732c856a03d892e0f71,100116,34220,33033,True,False
